FEN,Moves,Moves_UCI,%win_LST_best_move,%win_Stockfish_best_move,CP_LST_best_move,CP_Stockfish_best_move,move_LST,correct_LST,%win_LST_move_LST,%win_Stockfish_move_LST,CP_LST_move_LST,CP_Stockfish_move_LST,move_Stockfish,correct_Stockfish,%win_LST_move_Stockfish,%win_Stockfish_move_Stockfish,CP_LST_move_Stockfish,CP_Stockfish_move_Stockfish
r1b1k2r/p1p2p1p/2p1q1p1/4P3/1b3P2/2B5/PPQ3PP/R3KB1R b KQkq - 0 1,Qf5,e6f5,0.44877364939662695,0.511044443209752,-55,12,a8b8,False,0.46090511765512876,0.44408315815517135,-42,-61,e6f5,True,0.44877364939662695,0.511044443209752,-55,12
2r2rk1/p1qbppb1/6pp/8/2pPP3/2B3P1/P1Q2PBP/2RR2K1 w - - 0 1,d5,d4d5,0.5658957980800037,0.5820968656397246,72,90,c2d2,False,0.5720274831104285,0.5540980866051488,78,59,d4d5,True,0.5658957980800037,0.5820968656397246,72,90
r1bq1rk1/pp2bppp/2p2n2/8/2PB4/5PN1/PP1Q2PP/R3KB1R b KQ - 0 1,Bb4,e7b4,0.5612176392739004,0.5686035652810878,66,75,e7b4,True,0.5612176392739004,0.5686035652810878,66,75,c8e6,False,0.5477212944804475,0.5812008926446736,51,89
r4rk1/ppq2pp1/3b1np1/2p5/8/1BP2QN1/PP3PPP/R4RK1 w - - 0 1,Bc4,b3c4,0.5143476502804102,0.4981589683200522,15,-2,b3c4,True,0.5143476502804102,0.4981589683200522,15,-2,b3c4,True,0.5143476502804102,0.4981589683200522,15,-2
r2q1rk1/ppnnppb1/3p2pp/2pP4/4P3/2P1BN2/PP3PPP/RN1QR1K1 b - - 0 1,f5,f7f5,0.48257538136384825,0.4733302559691369,-18,-29,b7b5,False,0.5033691028715095,0.49907948104001076,3,-1,d7f6,False,0.4764813478524927,0.5027615319200139,-25,3
1qrr2k1/3b1pbp/p2ppnp1/8/2BNP3/1P2BP2/P2Q2PP/2RR2K1 b - - 0 1,d5,d6d5,0.4691077695641908,0.48711557303526726,-33,-14,d6d5,True,0.4691077695641908,0.48711557303526726,-33,-14,d6d5,True,0.4691077695641908,0.48711557303526726,-33,-14
6rk/p3b1qp/2p1bp1r/2p1p3/P3NpP1/1P1P1Q1P/1BP2PRK/6R1 b - - 0 1,Rh4,h6h4,0.5939288119388397,0.6697289417427889,103,192,h6h4,True,0.5939288119388397,0.6697289417427889,103,192,h6h4,True,0.5939288119388397,0.6697289417427889,103,192
r1b1r1k1/1pq1nppp/2pn4/P2p4/1Q1P4/1NRBP2P/4NPP1/1R4K1 w - - 0 1,Ng3,e2g3,0.5522564420258935,0.5128844269647328,56,14,e2g3,True,0.5522564420258935,0.5128844269647328,56,14,e2f4,False,0.5427959013521513,0.5285051773118131,46,31
r1bqkb1r/1pp2ppp/pn2p3/4P3/2BP4/2Q2N2/PP3PPP/R1B1K2R w KQkq - 0 1,Bg5,c1g5,0.5040937254058648,0.5119644756166626,4,13,c1g5,True,0.5040937254058648,0.5119644756166626,4,13,c1g5,True,0.5040937254058648,0.5119644756166626,4,13
r4b1r/p3nk1p/R1p2p2/3p4/1P3Pq1/3Q2B1/2PN3P/5RK1 b - - 0 1,h5,h7h5,0.5841654762352062,0.5604570759825421,92,66,h7h5,True,0.5841654762352062,0.5604570759825421,92,66,h7h5,True,0.5841654762352062,0.5604570759825421,92,66
2rq1rk1/pb1nbppp/1p1p1n2/4p1B1/P3P3/1BN2N2/1PP1RPPP/R2Q2K1 b - - 0 1,Rxc3,c8c3,0.5458115819820395,0.5413288883579234,49,45,c8c3,True,0.5458115819820395,0.5413288883579234,49,45,c8c3,True,0.5458115819820395,0.5413288883579234,49,45
2r3rk/5p1p/p3pPp1/1b2P1QP/1p4P1/1P2pq2/P1P5/1KR2BR1 w - - 0 1,Bg2,f1g2,0.5710962502763861,0.7299091321665175,77,270,f1g2,True,0.5710962502763861,0.7299091321665175,77,270,f1g2,True,0.5710962502763861,0.7299091321665175,77,270
br2rbk1/2q2ppp/p1npp3/2p3P1/P3PP2/1PN1BB2/2PR1Q1P/5RK1 b - - 0 1,c4,c5c4,0.5928634220315112,0.6697289417427889,102,192,c5c4,True,0.5928634220315112,0.6697289417427889,102,192,c5c4,True,0.5928634220315112,0.6697289417427889,102,192
3r4/1b2k3/p2p1npp/1p2p3/2r1P1PP/P1N1RBK1/1PPR4/8 b - - 0 1,g5,g6g5,0.561720054224127,0.5613639348680176,67,67,g6g5,True,0.561720054224127,0.5613639348680176,67,67,c4d4,False,0.5309411018162375,0.5829922971166973,33,91
r3k2r/ppqbbpp1/2npp3/1B4Bn/3NP2P/2N5/PPP1QP2/2KR3R b kq - 0 1,Nxd4,c6d4,0.39334010004345116,0.3551455424350716,-117,-162,a7a6,False,0.409998484965305,0.4054188880512549,-98,-104,a8d8,False,0.3857161988919824,0.410755311431655,-126,-98
r1b3k1/5n1p/2p2Bp1/1p3P2/4r3/1B4P1/6P1/1R3RK1 w - - 0 1,Ra1,b1a1,0.525808611739875,0.6431661450174323,28,160,f5g6,False,0.593828560945697,0.522078114090291,103,24,b1a1,True,0.525808611739875,0.6431661450174323,28,160
2r1k2r/1bq1bpp1/p2p4/1p2pPB1/3NP1pP/8/PPPQ2P1/1K1RR3 w k - 0 1,Bxe7,g5e7,0.6132855912845094,0.6016615267275047,125,112,g5e7,True,0.6132855912845094,0.6016615267275047,125,112,g5e7,True,0.6132855912845094,0.6016615267275047,125,112
2r2rk1/1pbq1ppp/p1n1bn2/5N2/3pPB2/Q2B2N1/PP3PPP/2R2RK1 w - - 0 1,Rxc6,c1c6,0.5434599562862463,0.5522778816577142,47,57,f4c7,False,0.559467281394501,0.5394998785122574,64,43,c1c6,True,0.5434599562862463,0.5522778816577142,47,57
rn1q1rk1/pp3pbp/1np1p1p1/8/3PP3/2N2B1P/PP3PP1/R1BQ1RK1 w - - 0 1,e5,e4e5,0.6097283195902701,0.6025436609853058,121,113,e4e5,True,0.6097283195902701,0.6025436609853058,121,113,e4e5,True,0.6097283195902701,0.6025436609853058,121,113
r2q1rk1/ppp2pbp/1nb3p1/2n1p3/8/2NP1NP1/PP2PPBP/R1BQ1RK1 b - - 0 1,e4,e5e4,0.5426427738722295,0.5677001476173855,46,74,e5e4,True,0.5426427738722295,0.5677001476173855,46,74,e5e4,True,0.5426427738722295,0.5677001476173855,46,74
1r1qr1k1/1p3ppp/p1np1n2/2p2b2/2P1NP1b/1PNPPB1P/PB1Q3K/R5R1 w - - 0 1,Nxf6+,e4f6,0.6722177457553078,0.7820549023054933,195,347,c3d5,False,0.7046523662959805,0.7240628269004115,236,262,e4f6,True,0.6722177457553078,0.7820549023054933,195,347
r1b1kr2/pppp1p1p/8/3PN1pQ/8/4P1P1/P2R1P1P/4KB1q w q - 0 1,d6,d5d6,0.6444165282425666,0.7029962348564509,161,234,e5g4,False,0.6602797387581323,0.6355251419984301,180,151,d5d6,True,0.6444165282425666,0.7029962348564509,161,234
2r1r1k1/pp1nqpp1/4p2p/3n3P/3N4/8/PPPBQPP1/1K1R2R1 w - - 0 1,c4,c2c4,0.5867914704161988,0.5803043837193158,95,88,g2g4,False,0.6111264597769765,0.5945811119487451,122,104,g2g4,False,0.6111264597769765,0.5945811119487451,122,104
r3k2r/1bq1ppb1/p1pp2p1/1p1nP2p/3P1P1P/3NB3/PPP2QP1/1K1R1B1R b kq - 0 1,Bc8,b7c8,0.5427671757742427,0.5358387144707508,46,39,b7c8,True,0.5427671757742427,0.5358387144707508,46,39,b7c8,True,0.5427671757742427,0.5358387144707508,46,39
2rq1rk1/pp2bpp1/4nnp1/3p4/3P4/PBNQP3/1P1B2PP/4RRK1 w - - 0 1,Re2,e1e2,0.5299726839315663,0.5586421525846197,32,64,e1e2,True,0.5299726839315663,0.5586421525846197,32,64,e1e2,True,0.5299726839315663,0.5586421525846197,32,64
r7/1p1bknp1/p4p2/2Pp3r/1P1N4/1B2PP2/1B3KP1/R7 w - - 0 1,Ne2,d4e2,0.5418782348521801,0.5385849714102531,45,42,d4e2,True,0.5418782348521801,0.5385849714102531,45,42,d4e2,True,0.5418782348521801,0.5385849714102531,45,42
r1r3k1/2q1bppp/p2p1n2/4p1P1/Q7/4BP2/PPP4P/2KR1B1R b - - 0 1,Rab8,a8b8,0.31630304552561184,0.5540980866051488,-209,59,f6d7,False,0.4914766334463051,0.5330902822991305,-9,36,a8b8,True,0.31630304552561184,0.5540980866051488,-209,59
1rb1rbk1/2q2pp1/p2p3p/n2Pp3/Pp6/1P2BN1P/2P2PP1/R2QRBK1 w - - 0 1,Nd2,f3d2,0.5379143878724274,0.5239152574834706,41,26,a1c1,False,0.5527797507122274,0.5595498132599205,57,65,a1c1,False,0.5527797507122274,0.5595498132599205,57,65
1r1qr1k1/4bppp/2npb3/pp1Np3/4P2P/P1P1N1P1/1P3P2/R2QKB1R w KQ - 0 1,a4,a3a4,0.6309701424144913,0.607822300927273,145,119,a3a4,True,0.6309701424144913,0.607822300927273,145,119,a3a4,True,0.6309701424144913,0.607822300927273,145,119
1q1r1k2/5pp1/pPp1p3/3n2r1/P6p/1Q1N3P/5PP1/2R2RK1 w - - 0 1,Rc5,c1c5,0.620079465651157,0.6440107489122191,133,161,b6b7,False,0.6948562320694973,0.5,223,0,c1c5,True,0.620079465651157,0.6440107489122191,133,161
r1r3k1/3nbppp/q1p1pnb1/pp1p4/2P3PN/PP1P1N1P/1BQ1PPB1/R4RK1 b - - 0 1,a4,a5a4,0.5351658236224113,0.5704090259445697,38,77,a5a4,True,0.5351658236224113,0.5704090259445697,38,77,a5a4,True,0.5351658236224113,0.5704090259445697,38,77
rn5r/p3kp2/1p2p2p/2pPb1pN/b3P3/2P2PP1/P2B3P/1R2KB1R b K - 0 1,exd5,e6d5,0.4945069891964187,0.5820968656397246,-5,90,e6d5,True,0.4945069891964187,0.5820968656397246,-5,90,e6d5,True,0.4945069891964187,0.5820968656397246,-5,90
2rq1rk1/1b2bppp/pp2pn2/1P1p4/P2P4/1QN1P1P1/3N1PBP/2RR2K1 b - - 0 1,a5,a6a5,0.5143000828101464,0.5321736834106171,15,35,a6a5,True,0.5143000828101464,0.5321736834106171,15,35,a6a5,True,0.5143000828101464,0.5321736834106171,15,35
2r2nk1/1q3pp1/1p2pb1p/p1r5/4Q3/4PN2/PPBR1PPP/1K5R b - - 0 1,Qc7,b7c7,0.6228252660584821,0.6565700162843596,136,176,b7c7,True,0.6228252660584821,0.6565700162843596,136,176,b7c7,True,0.6228252660584821,0.6565700162843596,136,176
2rq1rk1/3n1pbp/b1pp2p1/2nPp3/p1P1P3/4BNNP/P2Q1PP1/1R1R1BK1 w - - 0 1,Ne1,f3e1,0.5439875666147196,0.5413288883579234,47,45,e3g5,False,0.5527003407388335,0.5385849714102531,57,42,f3g5,False,0.5424230644044525,0.5504562746820834,46,55
1r1bk3/1pqn1pp1/p1p1pnp1/2Pp4/N2P2P1/1Q1BPP2/PP1B3r/2KR3R w - - 0 1,g5,g4g5,0.5751517948232676,0.6252304785769166,82,139,d1g1,False,0.5824415624840402,0.5394998785122574,90,43,g4g5,True,0.5751517948232676,0.6252304785769166,82,139
r4rk1/pp1n1pbp/2p2np1/q3p3/2QP4/2N1PB1P/PP3PP1/R1BR2K1 w - - 0 1,b4,b2b4,0.5774767126207583,0.5640820298184349,84,70,b2b4,True,0.5774767126207583,0.5640820298184349,84,70,b2b4,True,0.5774767126207583,0.5640820298184349,84,70
r3r3/pp2qpk1/1n1b2pp/3Pp3/4N3/1B5P/PP2QPP1/2R1R1K1 w - - 0 1,h4,h3h4,0.5410015532074004,0.5349228039541688,44,38,h3h4,True,0.5410015532074004,0.5349228039541688,44,38,h3h4,True,0.5410015532074004,0.5349228039541688,44,38
3r2k1/1pprq1pp/p1n2pb1/2R5/1P2PP2/P5P1/1B4BP/2Q1R1K1 w - - 0 1,e5,e4e5,0.5918254879131459,0.5874611371519987,100,96,e4e5,True,0.5918254879131459,0.5874611371519987,100,96,g2h3,False,0.5894564057061855,0.589244688568345,98,98
r3k2r/2q1ppb1/2pp2p1/p2nPb1p/1p1P1P1P/3N2P1/PPPBQ1B1/1K1R3R b kq - 0 1,Kf8,e8f8,0.5393236836973883,0.5713110574149894,42,78,c7b6,False,0.5926621918574366,0.6122020503513589,101,124,c7b6,False,0.5926621918574366,0.6122020503513589,101,124
2bq1rk1/Q2n2b1/1p4np/1Pp1ppp1/2Pp4/1N1P2PP/3NPPB1/B3K2R b K - 0 1,e4,e5e4,0.6532109372704629,0.6802294368681915,171,205,e5e4,True,0.6532109372704629,0.6802294368681915,171,205,e5e4,True,0.6532109372704629,0.6802294368681915,171,205
r3r1k1/1bqnbppp/p3p3/2ppP3/5P2/1PNB4/PBP1Q1PP/4RR1K w - - 0 1,f5,f4f5,0.577096556998334,0.6448544575649283,84,162,f4f5,True,0.577096556998334,0.6448544575649283,84,162,f4f5,True,0.577096556998334,0.6448544575649283,84,162
r4rk1/pb4pp/1pn1p1q1/3pP3/3P2B1/4P1P1/PP4K1/R1BQR3 b - - 0 1,Ba6,b7a6,0.7014118730808572,0.6975866953111407,231,227,c6b4,False,0.7468228553429335,0.7091095639886315,293,242,c6b4,False,0.7468228553429335,0.7091095639886315,293,242
r4rk1/ppp2qb1/3p2pp/3Ppb1n/1nP1B3/2N1B1PP/PP1NQP2/R3K2R b KQ - 0 1,Nf4,h5f4,0.5259138892542197,0.6007787318117942,28,111,h5f4,True,0.5259138892542197,0.6007787318117942,28,111,h5f4,True,0.5259138892542197,0.6007787318117942,28,111
r1kr4/pppbbpp1/7p/2p1P3/5n2/1P3NNP/PBPR1PP1/3R2K1 w - - 0 1,e6,e5e6,0.5458489464580767,0.6156928792462818,49,128,e5e6,True,0.5458489464580767,0.6156928792462818,49,128,e5e6,True,0.5458489464580767,0.6156928792462818,49,128
2r1kb1r/1ppq2pp/p4pn1/8/2NpPB2/5Q1P/PP3PP1/2RR2K1 w k - 0 1,e5,e4e5,0.6012088553236091,0.5998952814867482,111,110,e4e5,True,0.6012088553236091,0.5998952814867482,111,110,e4e5,True,0.6012088553236091,0.5998952814867482,111,110
1r1q1rk1/1bp1ppbp/3p1np1/n2N4/1p1PP3/1P4P1/PB3PBP/2RQNRK1 b - - 0 1,Nxe4,f6e4,0.5180935717156245,0.5321736834106171,19,35,f6e4,True,0.5180935717156245,0.5321736834106171,19,35,f6e4,True,0.5180935717156245,0.5321736834106171,19,35
2r1rnk1/1b3pp1/pq3n1p/1pbp4/3N4/P1N1PB2/1PQ2PPP/2RRB1K1 b - - 0 1,Bxd4,c5d4,0.576857092002906,0.6200396776969423,84,133,c5d4,True,0.576857092002906,0.6200396776969423,84,133,c5d4,True,0.576857092002906,0.6200396776969423,84,133
2brr1k1/1pq2pp1/p3pb1p/2Pn4/1P1N4/P3B1PP/2QR1PB1/3R2K1 w - - 0 1,Nf5,d4f5,0.5427255201347574,0.5667962794387497,46,73,d4f5,True,0.5427255201347574,0.5667962794387497,46,73,d4f5,True,0.5427255201347574,0.5667962794387497,46,73
r2r4/4kpp1/ppq1pb1p/2N5/2P1P3/Q7/PP2BPPP/R3K2R b KQ - 0 1,Qxc5,c6c5,0.5768138437089565,0.5847815132358991,84,93,c6c5,True,0.5768138437089565,0.5847815132358991,84,93,c6c5,True,0.5768138437089565,0.5847815132358991,84,93
1k1r3r/ppq2pp1/2pb1np1/3p4/Q2P4/3BPPP1/PP1B3P/1K1R3R w - - 0 1,Ba5,d2a5,0.6140922219529505,0.6043059266170111,126,115,d2a5,True,0.6140922219529505,0.6043059266170111,126,115,d2a5,True,0.6140922219529505,0.6043059266170111,126,115
r1b1r1k1/3nbpp1/pq2pn1p/1pp1N3/3P3B/P1N1P3/BPQ2PPP/3R1RK1 w - - 0 1,Nxd7,e5d7,0.6301486055811061,0.6217730635233241,144,135,e5d7,True,0.6301486055811061,0.6217730635233241,144,135,e5d7,True,0.6301486055811061,0.6217730635233241,144,135
2k1r3/1ppb1pp1/r1p5/p3PnBp/1b6/1PNR1NPP/P1P2P2/5RK1 b - - 0 1,Ne7,f5e7,0.585640187961692,0.6465391720148663,93,164,f5e7,True,0.585640187961692,0.6465391720148663,93,164,f5e7,True,0.585640187961692,0.6465391720148663,93,164
3rr1k1/pbq3pp/1p2p3/4bp1Q/2PB4/1P5P/P1B2PP1/3R1R1K w - - 0 1,Bxe5,d4e5,0.5332374854122712,0.6490594228774123,36,167,d4e5,True,0.5332374854122712,0.6490594228774123,36,167,d4e5,True,0.5332374854122712,0.6490594228774123,36,167
r2r2k1/2q1nppp/p2p1b2/1p2p3/P3P3/2PQBN2/1P3PPP/R2R2K1 b - - 0 1,bxa4,b5a4,0.4649574823205962,0.4981589683200522,-38,-2,b5a4,True,0.4649574823205962,0.4981589683200522,-38,-2,b5a4,True,0.4649574823205962,0.4981589683200522,-38,-2
r4k1r/4ppb1/1qpp4/3nPp1p/p2P1P1P/1p1NB1P1/PPP1Q3/K2R3R w - - 0 1,Bf2,e3f2,0.4233615216939457,0.48803552438333736,-83,-13,a2a3,False,0.45177436081079236,0.3808281678856246,-52,-132,e3f2,True,0.4233615216939457,0.48803552438333736,-83,-13
1nrrb1k1/ppp1qppp/8/3p4/3P4/2QNP1P1/PP3PBP/R1R3K1 w - - 0 1,Qc5,c3c5,0.5963745603507932,0.676211637485054,106,200,c3a5,False,0.6170494097184871,0.6346718261450347,129,150,c3c5,True,0.5963745603507932,0.676211637485054,106,200
rnbqr1k1/pp3pbp/2pp2p1/7n/2PNP1P1/2N2P2/PP2B2P/R1BQR1K1 b - - 0 1,Be5,g7e5,0.4158205319665565,0.6122020503513589,-92,124,d8h4,False,0.486747372495418,0.5731136939018822,-14,80,g7e5,True,0.4158205319665565,0.6122020503513589,-92,124
rn2kb1r/1bq1pppp/p2p4/1p1P4/3N4/4B2P/PPP2PP1/R2QKB1R w KQkq - 0 1,a4,a2a4,0.6150050881318843,0.613075853553636,127,125,a2a4,True,0.6150050881318843,0.613075853553636,127,125,c2c4,False,0.6063488140882198,0.6721676854974802,117,195
r4r1k/1pnqp1bp/2ppbnp1/5p2/1PPP4/3N2P1/1BQNPPBP/R4RK1 w - - 0 1,Nb3,d2b3,0.5491551333793767,0.5294226081270875,53,32,a1a5,False,0.5662859070099753,0.5604570759825421,72,66,a1a5,False,0.5662859070099753,0.5604570759825421,72,66
1r3k2/5pp1/2qp3r/1p2b2p/7P/3BR3/PP2QPP1/4RK2 w - - 0 1,Re4,e3e4,0.5559665398744968,0.5622703840425896,61,68,b2b4,False,0.5625272454069188,0.585675286773559,68,94,b2b4,False,0.5625272454069188,0.585675286773559,68,94
r2q1rk1/1b1nbppp/pp1ppn2/8/P1PNP3/2N1BP2/1P2B1PP/R2Q1RK1 w - - 0 1,a5,a4a5,0.5621952950999051,0.5422429789460687,67,46,a4a5,True,0.5621952950999051,0.5422429789460687,67,46,d4b3,False,0.5413819018595489,0.5495449603745888,45,54
r1bq1rk1/ppp3bp/3p1np1/3PpnB1/2P1N3/5P2/PP1QN1PP/2KR1B1R b - - 0 1,Nxe4,f6e4,0.442842052116335,0.5211593152406621,-62,23,f6e4,True,0.442842052116335,0.5211593152406621,-62,23,f6e4,True,0.442842052116335,0.5211593152406621,-62,23
r4rk1/4bppp/pqP5/1b1p4/1p2P3/1B3P2/PP3RPP/R1B1Q1K1 w - - 0 1,Bxd5,b3d5,0.47903091936043074,0.5713110574149894,-22,78,c1f4,False,0.513951066015923,0.5413288883579234,15,45,b3d5,True,0.47903091936043074,0.5713110574149894,-22,78
1r1r2k1/2qnbppp/2bp1n2/pp2p3/1P2P3/P1N1BP2/N1P1BQPP/R2R3K b - - 0 1,a4,a5a4,0.4218611283769487,0.44499235158754635,-85,-60,a5a4,True,0.4218611283769487,0.44499235158754635,-85,-60,a5a4,True,0.4218611283769487,0.44499235158754635,-85,-60
1r3bk1/r2q1pp1/2np3p/1p2p3/4P3/2PQNN1P/1P3PP1/R2R2K1 w - - 0 1,b4,b2b4,0.6005202504532892,0.6095763271311208,110,121,b2b4,True,0.6005202504532892,0.6095763271311208,110,121,b2b4,True,0.6005202504532892,0.6095763271311208,110,121
r1b1k2r/5pp1/pq1ppb1p/1pN5/2B1PP2/2N5/PPPQ2PP/1K1RR3 b kq - 0 1,dxc5,d6c5,0.4932151661724433,0.48895555679024805,-7,-12,d6c5,True,0.4932151661724433,0.48895555679024805,-7,-12,d6c5,True,0.4932151661724433,0.48895555679024805,-7,-12
r3k2r/3b1pb1/pqnpp2p/8/5PP1/1Pp2N1P/P1P1Q1B1/R1B1K2R b KQkq - 0 1,Nb4,c6b4,0.6021422898231767,0.6524068491501985,112,171,c6b4,True,0.6021422898231767,0.6524068491501985,112,171,c6b4,True,0.6021422898231767,0.6524068491501985,112,171
r4b1n/1p1n1kp1/q1p1p3/p2pPp2/P2P1P2/1N1NB1P1/1PP1Q3/R5K1 b - - 0 1,Ng6,h8g6,0.3633436454533357,0.38430712075371815,-152,-128,a6c4,False,0.37604851370426245,0.35598925108778084,-137,-161,h8g6,True,0.3633436454533357,0.38430712075371815,-152,-128
r1bq1rk1/p2nbppp/1p1p1n2/2pPp3/P1B1P3/2N2N2/1PP2PPP/R1BQR1K1 w - - 0 1,a5,a4a5,0.6014752136921092,0.5945811119487451,111,104,c4b5,False,0.6200472473870575,0.6252304785769166,133,139,c4b5,False,0.6200472473870575,0.6252304785769166,133,139
2r1r3/1p3kpp/pBb1p3/5p2/2P1n3/8/PP2BPPP/R1R3K1 w - - 0 1,a4,a2a4,0.5922437754579779,0.6113275248507526,101,123,a2a4,True,0.5922437754579779,0.6113275248507526,101,123,a2a4,True,0.5922437754579779,0.6113275248507526,101,123
r4r1k/3qb1pp/p1nppn2/2p5/P3P3/2PQ1NN1/5PPP/R1B1R1K1 w - - 0 1,h3,h2h3,0.5590338114086446,0.5649872147270768,64,71,h2h3,True,0.5590338114086446,0.5649872147270768,64,71,h2h3,True,0.5590338114086446,0.5649872147270768,64,71
2b3k1/1pp4p/r2p1qp1/p2Pp3/4Pr2/3R1P2/PPP3QP/2K3NR b - - 0 1,Bg4,c8g4,0.33424569690490236,0.5449835205954683,-187,49,f4h4,False,0.548172206134524,0.5595498132599205,52,65,b7b5,False,0.525204867319855,0.5731136939018822,27,80
rn2k1nr/pp2ppbp/2pp2p1/q7/2PP2bB/2N1PN2/PP3PPP/R2QKB1R b KQkq - 0 1,Nh6,g8h6,0.48480589655054457,0.49355671670047907,-16,-7,g8h6,True,0.48480589655054457,0.49355671670047907,-16,-7,c6c5,False,0.4705298170124754,0.5055228953683342,-32,6
r2qr1k1/pppb1pbp/3p1np1/4n3/2PN4/1PN1PB1P/PB3PP1/R2Q1RK1 b - - 0 1,c5,c7c5,0.4981013553968135,0.597241050790976,-2,107,e5f3,False,0.5030172363957042,0.5404145195219514,3,44,c7c5,True,0.4981013553968135,0.597241050790976,-2,107
r2qr1k1/1b3pbp/pp3np1/3p4/P7/2NBPQ1P/1P3PP1/R2RB1K1 b - - 0 1,Qb8,d8b8,0.5211593610059256,0.6243673063917166,23,138,d8e7,False,0.5300389615347172,0.5495449603745888,32,54,d8b8,True,0.5211593610059256,0.6243673063917166,23,138
r2qr1k1/2pn1pbp/b3p1p1/p1PpPn2/1p1P1P2/4B1P1/PP1QNNBP/2RR3K w - - 0 1,Ng1,e2g1,0.6221264783679428,0.6269544312155905,135,141,e2g1,True,0.6221264783679428,0.6269544312155905,135,141,g3g4,False,0.6133444849055567,0.6278152022123592,125,142
1q3rk1/5ppp/3P4/Q7/1p6/6P1/b4PBP/2R3K1 b - - 0 1,Be6,a2e6,0.518091079346272,0.4981589683200522,19,-2,a2e6,True,0.518091079346272,0.4981589683200522,19,-2,a2e6,True,0.518091079346272,0.4981589683200522,19,-2
3r4/pR1r1ppk/2pBpn1p/P1P4P/3q4/5QP1/5PK1/1R6 w - - 0 1,Be7,d6e7,0.5308615473250342,0.6607092522793869,33,181,a5a6,False,0.5995560720815531,0.5495449603745888,109,54,d6e7,True,0.5308615473250342,0.6607092522793869,33,181
r4rk1/p3qnbp/1pp1b1p1/4p3/1P2Pp2/3P1N1P/1QPB1PP1/RN3RK1 b - - 0 1,Ng5,f7g5,0.6242372908201004,0.6200396776969423,137,133,f7g5,True,0.6242372908201004,0.6200396776969423,137,133,f7g5,True,0.6242372908201004,0.6200396776969423,137,133
r3k2r/5ppp/p1pq1n2/1p2p3/1PPbP3/3B4/P2BQPPP/2R2RK1 w kq - 0 1,Bc2,d3c2,0.5353064598106637,0.5568256609665037,38,62,d3c2,True,0.5353064598106637,0.5568256609665037,38,62,d3c2,True,0.5353064598106637,0.5568256609665037,38,62
6k1/pp2q2p/2p3p1/3r1b2/4p3/2B1P1b1/PPQ2PPP/3R2K1 w - - 0 1,fxg3,f2g3,0.551607378376002,0.531256867324871,56,34,d1d5,False,0.554307994705674,0.5658919665398462,59,72,d1d5,False,0.554307994705674,0.5658919665398462,59,72
r1b2rk1/pp1n1pbp/1q4p1/3p4/3P4/1N1B1N2/PPQ2PPP/R4RK1 b - - 0 1,Nb8,d7b8,0.5707156768211836,0.5640820298184349,77,70,d7b8,True,0.5707156768211836,0.5640820298184349,77,70,d7b8,True,0.5707156768211836,0.5640820298184349,77,70
6r1/1p1nkprp/p1npp3/8/1PP1PP2/P1N2K2/3R3P/1B1R4 b - - 0 1,Nde5+,d7e5,0.6274837913799998,0.7098684931758285,141,243,c6e5,False,0.6362774720946286,0.6991379705974721,151,229,d7e5,True,0.6274837913799998,0.7098684931758285,141,243
2bq1r1k/1p3pbp/r7/p1Ppp1P1/8/1NP3Q1/PP1B2PP/4RRK1 w - - 0 1,Rxe5,e1e5,0.6362806802899064,0.6060654870564154,151,117,e1e5,True,0.6362806802899064,0.6060654870564154,151,117,b3c1,False,0.5754249615323879,0.6465391720148663,82,164
5r2/ppr1q1kp/3p1p2/4pPpn/2PpP3/1P1P1NP1/P2Q3P/2R2RK1 w - - 0 1,Ne1,f3e1,0.6054460254292191,0.6260928550975975,116,140,d2d1,False,0.6098613257457841,0.613075853553636,121,125,f3e1,True,0.6054460254292191,0.6260928550975975,116,140
5k1r/R4p1p/1p1r1np1/2p5/3n4/2N2BP1/PP3PKP/3R4 w - - 0 1,Be2,f3e2,0.5635777781247057,0.5340066578563346,69,37,f3e2,True,0.5635777781247057,0.5340066578563346,69,37,f3e2,True,0.5635777781247057,0.5340066578563346,69,37
r1b2rk1/1p2bppp/p2ppn2/q7/3QPP2/2N1B3/PPP1B1PP/2KR3R w - - 0 1,Qb6,d4b6,0.5793688948367023,0.5740142874632654,86,81,e2f3,False,0.5798369254591795,0.5613639348680176,87,67,d4b6,True,0.5793688948367023,0.5740142874632654,86,81
r1q1r1k1/1b1n1pbp/p1p1n1p1/BpP1p3/P3P3/1N1N2PP/1PQ2PB1/R2R2K1 w - - 0 1,h4,h3h4,0.6464452327785999,0.6148212729952696,163,127,h3h4,True,0.6464452327785999,0.6148212729952696,163,127,g1h2,False,0.6353225830714438,0.6321068166142683,150,147
r3r1k1/1p2pp1p/3p2p1/p1nPbq1P/2P5/1P2BB2/P3QPP1/1R1R2K1 w - - 0 1,g4,g2g4,0.5865231965213917,0.6590564612649169,94,179,f3g4,False,0.6035156186430067,0.6286751633890878,114,143,g2g4,True,0.5865231965213917,0.6590564612649169,94,179
r3k2r/pbp2ppp/1pn1pn2/7q/1b1P4/2NQ1NP1/PP1BPPBP/R3K2R b KQkq - 0 1,0-0-0,e8c8,.5317424405278126,0.5829922971166973,34,91,e8c8,True,0.5317424405278126,0.5829922971166973,34,91,e8c8,True,0.5317424405278126,0.5829922971166973,34,91
