FEN,Moves,Moves_UCI,%win_LST_best_move,%win_Stockfish_best_move,CP_LST_best_move,CP_Stockfish_best_move,move_LST,correct_LST,%win_LST_move_LST,%win_Stockfish_move_LST,CP_LST_move_LST,CP_Stockfish_move_LST,move_Stockfish,correct_Stockfish,%win_LST_move_Stockfish,%win_Stockfish_move_Stockfish,CP_LST_move_Stockfish,CP_Stockfish_move_Stockfish
4rrk1/3bq1bp/3n4/1pBPpp2/1Pp2P2/2N4P/2BQ2P1/4RRK1 w - - 0 1,fxe5,f4e5,0.6293572634654723,0.778265892525293,143,341,f4e5,True,0.6293572634654723,0.778265892525293,143,341,f4e5,True,0.6293572634654723,0.778265892525293,143,341
r1b1k2r/p1p2p1p/2p1q1p1/4P3/1b3P2/2B5/PPQ3PP/R3KB1R b KQkq - 0 1,Qf5,e6f5,0.38386947958874074,0.5266697440308632,-128,29,a8b8,False,0.4723719607050618,0.4568432147802496,-30,-47,e6f5,True,0.38386947958874074,0.5266697440308632,-128,29
2r2rk1/p1qbppb1/6pp/8/2pPP3/2B3P1/P1Q2PBP/2RR2K1 w - - 0 1,d5,d4d5,0.5434578975128267,0.5704090259445697,47,77,c2d2,False,0.5515779859944123,0.5686035652810878,56,75,d4d5,True,0.5434578975128267,0.5704090259445697,47,77
r1bq1rk1/pp2bppp/2p2n2/8/2PB4/5PN1/PP1Q2PP/R3KB1R b KQ - 0 1,Bb4,e7b4,0.5439487475333318,0.5704090259445697,47,77,e7b4,True,0.5439487475333318,0.5704090259445697,47,77,d8c7,False,0.5232493900490498,0.5740142874632654,25,81
r4rk1/ppq2pp1/3b1np1/2p5/8/1BP2QN1/PP3PPP/R4RK1 w - - 0 1,Bc4,b3c4,0.5101083868041895,0.5092041601288086,10,10,b3c4,True,0.5101083868041895,0.5092041601288086,10,10,b3c4,True,0.5101083868041895,0.5092041601288086,10,10
r2q1rk1/ppnnppb1/3p2pp/2pP4/4P3/2P1BN2/PP3PPP/RN1QR1K1 b - - 0 1,f5,f7f5,0.48530530036282676,0.47884068475933794,-15,-23,b7b5,False,0.5055432774241885,0.4843562675785791,6,-17,d7f6,False,0.47540016798294527,0.4981589683200522,-26,-2
1qrr2k1/3b1pbp/p2ppnp1/8/2BNP3/1P2BP2/P2Q2PP/2RR2K1 b - - 0 1,d5,d6d5,0.48489681063269185,0.4944771046316658,-16,-6,d6d5,True,0.48489681063269185,0.4944771046316658,-16,-6,d6d5,True,0.48489681063269185,0.4944771046316658,-16,-6
6rk/p3b1qp/2p1bp1r/2p1p3/P3NpP1/1P1P1Q1P/1BP2PRK/6R1 b - - 0 1,Rh4,h6h4,0.47549123075169075,0.676211637485054,-26,200,h6h4,True,0.47549123075169075,0.676211637485054,-26,200,h6h4,True,0.47549123075169075,0.676211637485054,-26,200
r1b1r1k1/1pq1nppp/2pn4/P2p4/1Q1P4/1NRBP2P/4NPP1/1R4K1 w - - 0 1,Ng3,e2g3,0.5660139610283339,0.5184020844121936,72,20,e2g3,True,0.5660139610283339,0.5184020844121936,72,20,e2f4,False,0.5614742717035017,0.53675438329054,67,40
r1bqkb1r/1pp2ppp/pn2p3/4P3/2BP4/2Q2N2/PP3PPP/R1B1K2R w KQkq - 0 1,Bg5,c1g5,0.48567144799811485,0.5239152574834706,-15,26,c1g5,True,0.48567144799811485,0.5239152574834706,-15,26,c1g5,True,0.48567144799811485,0.5239152574834706,-15,26
r4b1r/p3nk1p/R1p2p2/3p4/1P3Pq1/3Q2B1/2PN3P/5RK1 b - - 0 1,h5,h7h5,0.5584137577879148,0.5649872147270768,63,71,h7h5,True,0.5584137577879148,0.5649872147270768,63,71,h7h5,True,0.5584137577879148,0.5649872147270768,63,71
2rq1rk1/pb1nbppp/1p1p1n2/4p1B1/P3P3/1BN2N2/1PP1RPPP/R2Q2K1 b - - 0 1,Rxc3,c8c3,0.5248024938099842,0.5394998785122574,26,43,c8c3,True,0.5248024938099842,0.5394998785122574,26,43,c8c3,True,0.5248024938099842,0.5394998785122574,26,43
2r3rk/5p1p/p3pPp1/1b2P1QP/1p4P1/1P2pq2/P1P5/1KR2BR1 w - - 0 1,Bg2,f1g2,0.43096625067844996,0.7524995800919415,-75,302,f1b5,False,0.49857353511494373,0.5577340998516674,-1,63,f1g2,True,0.43096625067844996,0.7524995800919415,-75,302
br2rbk1/2q2ppp/p1npp3/2p3P1/P3PP2/1PN1BB2/2PR1Q1P/5RK1 b - - 0 1,c4,c5c4,0.5713007838104311,0.5883532029754936,77,97,c5c4,True,0.5713007838104311,0.5883532029754936,77,97,g7g6,False,0.5480684113397281,0.5936932221056321,52,103
3r4/1b2k3/p2p1npp/1p2p3/2r1P1PP/P1N1RBK1/1PPR4/8 b - - 0 1,g5,g6g5,0.572781895292765,0.5740142874632654,79,81,g6g5,True,0.572781895292765,0.5740142874632654,79,81,d8f8,False,0.5504577560092176,0.5829922971166973,55,91
r3k2r/ppqbbpp1/2npp3/1B4Bn/3NP2P/2N5/PPP1QP2/2KR3R b kq - 0 1,Nxd4,c6d4,0.4453925453963705,0.3636223933562701,-59,-152,c6d4,True,0.4453925453963705,0.3636223933562701,-59,-152,a7a6,False,0.41976271943626187,0.41700770288330274,-87,-91
r1b3k1/5n1p/2p2Bp1/1p3P2/4r3/1B4P1/6P1/1R3RK1 w - - 0 1,Ra1,b1a1,0.5002902665582738,0.6729785473928086,0,196,g3g4,False,0.5536963408107043,0.5468090461073719,58,51,b1a1,True,0.5002902665582738,0.6729785473928086,0,196
2r1k2r/1bq1bpp1/p2p4/1p2pPB1/3NP1pP/8/PPPQ2P1/1K1RR3 w k - 0 1,Bxe7,g5e7,0.5351989437000355,0.6122020503513589,38,124,g5e7,True,0.5351989437000355,0.6122020503513589,38,124,g5e7,True,0.5351989437000355,0.6122020503513589,38,124
2r2rk1/1pbq1ppp/p1n1bn2/5N2/3pPB2/Q2B2N1/PP3PPP/2R2RK1 w - - 0 1,Rxc6,c1c6,0.5192095780984295,0.5504562746820834,20,55,f4c7,False,0.561162649016705,0.5468090461073719,66,51,c1c6,True,0.5192095780984295,0.5504562746820834,20,55
rn1q1rk1/pp3pbp/1np1p1p1/8/3PP3/2N2B1P/PP3PP1/R1BQ1RK1 w - - 0 1,e5,e4e5,0.5965673720052785,0.597241050790976,106,107,e4e5,True,0.5965673720052785,0.597241050790976,106,107,e4e5,True,0.5965673720052785,0.597241050790976,106,107
r2q1rk1/ppp2pbp/1nb3p1/2n1p3/8/2NP1NP1/PP2PPBP/R1BQ1RK1 b - - 0 1,e4,e5e4,0.5336713080954638,0.5658919665398462,36,72,e5e4,True,0.5336713080954638,0.5658919665398462,36,72,e5e4,True,0.5336713080954638,0.5658919665398462,36,72
1r1qr1k1/1p3ppp/p1np1n2/2p2b2/2P1NP1b/1PNPPB1P/PB1Q3K/R5R1 w - - 0 1,Nxf6+,e4f6,0.6486280289708131,0.7801662604387296,166,344,c3d5,False,0.7024001816938168,0.7218503805722687,233,259,e4f6,True,0.6486280289708131,0.7801662604387296,166,344
r1b1kr2/pppp1p1p/8/3PN1pQ/8/4P1P1/P2R1P1P/4KB1q w q - 0 1,d6,d5d6,0.6182009218854854,0.6944706044506174,130,223,d5d6,True,0.6182009218854854,0.6944706044506174,130,223,d5d6,True,0.6182009218854854,0.6944706044506174,130,223
2r1r1k1/pp1nqpp1/4p2p/3n3P/3N4/8/PPPBQPP1/1K1R2R1 w - - 0 1,c4,c2c4,0.5638299594498875,0.6226385940780689,69,136,d2c1,False,0.5857653598253826,0.5568256609665037,94,62,c2c4,True,0.5638299594498875,0.6226385940780689,69,136
r3k2r/1bq1ppb1/p1pp2p1/1p1nP2p/3P1P1P/3NB3/PPP2QP1/1K1R1B1R b kq - 0 1,Bc8,b7c8,0.5143920013519419,0.5248335896523929,15,27,b7c8,True,0.5143920013519419,0.5248335896523929,15,27,b7c8,True,0.5143920013519419,0.5248335896523929,15,27
2rq1rk1/pp2bpp1/4nnp1/3p4/3P4/PBNQP3/1P1B2PP/4RRK1 w - - 0 1,Re2,e1e2,0.5356896327176728,0.5785097804984198,38,86,e1e2,True,0.5356896327176728,0.5785097804984198,38,86,e1e2,True,0.5356896327176728,0.5785097804984198,38,86
r7/1p1bknp1/p4p2/2Pp3r/1P1N4/1B2PP2/1B3KP1/R7 w - - 0 1,Ne2,d4e2,0.48552385329775244,0.545896437602999,-15,50,d4e2,True,0.48552385329775244,0.545896437602999,-15,50,d4e2,True,0.48552385329775244,0.545896437602999,-15,50
r1r3k1/2q1bppp/p2p1n2/4p1P1/Q7/4BP2/PPP4P/2KR1B1R b - - 0 1,Rab8,a8b8,0.28097048411350617,0.5649872147270768,-255,71,f6d7,False,0.4894062573541342,0.5156437324214209,-11,17,a8b8,True,0.28097048411350617,0.5649872147270768,-255,71
1rb1rbk1/2q2pp1/p2p3p/n2Pp3/Pp6/1P2BN1P/2P2PP1/R2QRBK1 w - - 0 1,Nd2,f3d2,0.531999791751371,0.5513672504375507,34,56,a1c1,False,0.5578302852536484,0.5495449603745888,63,54,f3d2,True,0.531999791751371,0.5513672504375507,34,56
1r1qr1k1/4bppp/2npb3/pp1Np3/4P2P/P1P1N1P1/1P3P2/R2QKB1R w KQ - 0 1,a4,a3a4,0.6087635122495343,0.5990111810176295,120,109,b2b4,False,0.611964554214831,0.5820968656397246,123,90,a3a4,True,0.6087635122495343,0.5990111810176295,120,109
1q1r1k2/5pp1/pPp1p3/3n2r1/P6p/1Q1N3P/5PP1/2R2RK1 w - - 0 1,Rc5,c1c5,0.478459967602139,0.6623581358171662,-23,183,b6b7,False,0.6484963134011987,0.5,166,0,c1c5,True,0.478459967602139,0.6623581358171662,-23,183
r1r3k1/3nbppp/q1p1pnb1/pp1p4/2P3PN/PP1P1N1P/1BQ1PPB1/R4RK1 b - - 0 1,a4,a5a4,0.509581862192019,0.5495449603745888,10,54,a8b8,False,0.5099080434787331,0.5073636275599663,10,8,a5a4,True,0.509581862192019,0.5495449603745888,10,54
rn5r/p3kp2/1p2p2p/2pPb1pN/b3P3/2P2PP1/P2B3P/1R2KB1R b K - 0 1,exd5,e6d5,0.466970997352568,0.5613639348680176,-35,67,e6d5,True,0.466970997352568,0.5613639348680176,-35,67,e6d5,True,0.466970997352568,0.5613639348680176,-35,67
2rq1rk1/1b2bppp/pp2pn2/1P1p4/P2P4/1QN1P1P1/3N1PBP/2RR2K1 b - - 0 1,a5,a6a5,0.5227706379520365,0.5394998785122574,24,43,a6a5,True,0.5227706379520365,0.5394998785122574,24,43,a6a5,True,0.5227706379520365,0.5394998785122574,24,43
2r2nk1/1q3pp1/1p2pb1p/p1r5/4Q3/4PN2/PPBR1PPP/1K5R b - - 0 1,Qc7,b7c7,0.6222460782491763,0.6615341844106734,135,182,b7c7,True,0.6222460782491763,0.6615341844106734,135,182,b7c7,True,0.6222460782491763,0.6615341844106734,135,182
2rq1rk1/3n1pbp/b1pp2p1/2nPp3/p1P1P3/4BNNP/P2Q1PP1/1R1R1BK1 w - - 0 1,Ne1,f3e1,0.5142558846019101,0.531256867324871,15,34,e3g5,False,0.5631402974302562,0.5394998785122574,68,43,h3h4,False,0.5345065163309497,0.5586421525846197,37,64
1r1bk3/1pqn1pp1/p1p1pnp1/2Pp4/N2P2P1/1Q1BPP2/PP1B3r/2KR3R w - - 0 1,g5,g4g5,0.5082039182940344,0.6174338599757672,8,130,b3c2,False,0.5273971488656521,0.5,29,0,g4g5,True,0.5082039182940344,0.6174338599757672,8,130
r4rk1/pp1n1pbp/2p2np1/q3p3/2QP4/2N1PB1P/PP3PP1/R1BR2K1 w - - 0 1,b4,b2b4,0.5716616444912315,0.5695065266470701,78,76,b2b4,True,0.5716616444912315,0.5695065266470701,78,76,b2b4,True,0.5716616444912315,0.5695065266470701,78,76
r3r3/pp2qpk1/1n1b2pp/3Pp3/4N3/1B5P/PP2QPP1/2R1R1K1 w - - 0 1,h4,h3h4,0.511649389137268,0.5321736834106171,12,35,g2g4,False,0.5133394469311404,0.522078114090291,14,24,h3h4,True,0.511649389137268,0.5321736834106171,12,35
3r2k1/1pprq1pp/p1n2pb1/2R5/1P2PP2/P5P1/1B4BP/2Q1R1K1 w - - 0 1,e5,e4e5,0.6320916143132705,0.5740142874632654,146,81,e4e5,True,0.6320916143132705,0.5740142874632654,146,81,g2h3,False,0.5712672434088981,0.5865684965842631,77,95
r3k2r/2q1ppb1/2pp2p1/p2nPb1p/1p1P1P1P/3N2P1/PPPBQ1B1/1K1R3R b kq - 0 1,Kf8,e8f8,0.5289496669014122,0.5776116974476763,31,85,c7b6,False,0.5758973219072947,0.6025436609853058,83,113,c7b6,False,0.5758973219072947,0.6025436609853058,83,113
2bq1rk1/Q2n2b1/1p4np/1Pp1ppp1/2Pp4/1N1P2PP/3NPPB1/B3K2R b K - 0 1,e4,e5e4,0.6111235709222742,0.6952513126315362,122,224,d7f6,False,0.6331006484052163,0.6355251419984301,148,151,e5e4,True,0.6111235709222742,0.6952513126315362,122,224
r3r1k1/1bqnbppp/p3p3/2ppP3/5P2/1PNB4/PBP1Q1PP/4RR1K w - - 0 1,f5,f4f5,0.5543263145097228,0.6372292155838937,59,153,f4f5,True,0.5543263145097228,0.6372292155838937,59,153,f4f5,True,0.5543263145097228,0.6372292155838937,59,153
r4rk1/pb4pp/1pn1p1q1/3pP3/3P2B1/4P1P1/PP4K1/R1BQR3 b - - 0 1,Ba6,b7a6,0.6762820262749085,0.7225890732124075,200,260,c6e5,False,0.701774069460148,0.5613639348680176,232,67,b7a6,True,0.6762820262749085,0.7225890732124075,200,260
r4rk1/ppp2qb1/3p2pp/3Ppb1n/1nP1B3/2N1B1PP/PP1NQP2/R3K2R b KQ - 0 1,Nf4,h5f4,0.5508442099472795,0.5722126153120402,55,79,h5f4,True,0.5508442099472795,0.5722126153120402,55,79,h5f4,True,0.5508442099472795,0.5722126153120402,55,79
r1kr4/pppbbpp1/7p/2p1P3/5n2/1P3NNP/PBPR1PP1/3R2K1 w - - 0 1,e6,e5e6,0.5038880116764616,0.6312501413084699,4,146,e5e6,True,0.5038880116764616,0.6312501413084699,4,146,e5e6,True,0.5038880116764616,0.6312501413084699,4,146
2r1kb1r/1ppq2pp/p4pn1/8/2NpPB2/5Q1P/PP3PP1/2RR2K1 w k - 0 1,e5,e4e5,0.6054133881230424,0.5812008926446736,116,89,f4g3,False,0.6113706648199584,0.5285051773118131,123,31,e4e5,True,0.6054133881230424,0.5812008926446736,116,89
1r1q1rk1/1bp1ppbp/3p1np1/n2N4/1p1PP3/1P4P1/PB3PBP/2RQNRK1 b - - 0 1,Nxe4,f6e4,0.345231454723649,0.5431567852197504,-173,47,f6d5,False,0.5188190998228297,0.4431743390334964,20,-62,f6e4,True,0.345231454723649,0.5431567852197504,-173,47
2r1rnk1/1b3pp1/pq3n1p/1pbp4/3N4/P1N1PB2/1PQ2PPP/2RRB1K1 b - - 0 1,Bxd4,c5d4,0.5245594281815211,0.5640820298184349,26,70,c5d4,True,0.5245594281815211,0.5640820298184349,26,70,c5d4,True,0.5245594281815211,0.5640820298184349,26,70
2brr1k1/1pq2pp1/p3pb1p/2Pn4/1P1N4/P3B1PP/2QR1PB1/3R2K1 w - - 0 1,Nf5,d4f5,0.5536200818802972,0.5667962794387497,58,73,d4f5,True,0.5536200818802972,0.5667962794387497,58,73,d4f5,True,0.5536200818802972,0.5667962794387497,58,73
r2r4/4kpp1/ppq1pb1p/2N5/2P1P3/Q7/PP2BPPP/R3K2R b KQ - 0 1,Qxc5,c6c5,0.554108080120923,0.6007787318117942,59,111,c6c5,True,0.554108080120923,0.6007787318117942,59,111,c6c5,True,0.554108080120923,0.6007787318117942,59,111
1k1r3r/ppq2pp1/2pb1np1/3p4/Q2P4/3BPPP1/PP1B3P/1K1R3R w - - 0 1,Ba5,d2a5,0.6106206312352439,0.6095763271311208,122,121,d2a5,True,0.6106206312352439,0.6095763271311208,122,121,d2a5,True,0.6106206312352439,0.6095763271311208,122,121
r1b1r1k1/3nbpp1/pq2pn1p/1pp1N3/3P3B/P1N1P3/BPQ2PPP/3R1RK1 w - - 0 1,Nxd7,e5d7,0.5826312512845184,0.6295343100667656,90,144,a2b1,False,0.5845542673752562,0.5963550316463674,92,106,e5d7,True,0.5826312512845184,0.6295343100667656,90,144
2k1r3/1ppb1pp1/r1p5/p3PnBp/1b6/1PNR1NPP/P1P2P2/5RK1 b - - 0 1,Ne7,f5e7,0.5774006721992275,0.6269544312155905,84,141,f5e7,True,0.5774006721992275,0.6269544312155905,84,141,f5e7,True,0.5774006721992275,0.6269544312155905,84,141
3rr1k1/pbq3pp/1p2p3/4bp1Q/2PB4/1P5P/P1B2PP1/3R1R1K w - - 0 1,Bxe5,d4e5,0.5024197285632489,0.5812008926446736,2,89,d4e5,True,0.5024197285632489,0.5812008926446736,2,89,d4e5,True,0.5024197285632489,0.5812008926446736,2,89
r2r2k1/2q1nppp/p2p1b2/1p2p3/P3P3/2PQBN2/1P3PPP/R2R2K1 b - - 0 1,bxa4,b5a4,0.46227426301788355,0.49355671670047907,-41,-7,b5a4,True,0.46227426301788355,0.49355671670047907,-41,-7,b5a4,True,0.46227426301788355,0.49355671670047907,-41,-7
r4k1r/4ppb1/1qpp4/3nPp1p/p2P1P1P/1p1NB1P1/PPP1Q3/K2R3R w - - 0 1,Bf2,e3f2,0.38820753896081883,0.4815979155878063,-123,-20,a2a3,False,0.41238125754506016,0.43139643471891215,-96,-75,e3f2,True,0.38820753896081883,0.4815979155878063,-123,-20
1nrrb1k1/ppp1qppp/8/3p4/3P4/2QNP1P1/PP3PBP/R1R3K1 w - - 0 1,Qc5,c3c5,0.6350414470601816,0.6889744833321929,150,216,c3b3,False,0.6364892396447327,0.5829922971166973,152,91,c3c5,True,0.6350414470601816,0.6889744833321929,150,216
rnbqr1k1/pp3pbp/2pp2p1/7n/2PNP1P1/2N2P2/PP2B2P/R1BQR1K1 b - - 0 1,Be5,g7e5,0.4352369382521577,0.5749143902876699,-70,82,d8f6,False,0.47934447655813095,0.5174827500461167,-22,19,d8h4,False,0.44530304114009533,0.5954683835833042,-59,105
rn2kb1r/1bq1pppp/p2p4/1p1P4/3N4/4B2P/PPP2PP1/R2QKB1R w KQkq - 0 1,a4,a2a4,0.6243158617574198,0.6051860475782356,137,116,a2a4,True,0.6243158617574198,0.6051860475782356,137,116,c2c4,False,0.607012734880995,0.6573997938422768,118,177
r4r1k/1pnqp1bp/2ppbnp1/5p2/1PPP4/3N2P1/1BQNPPBP/R4RK1 w - - 0 1,Nb3,d2b3,0.5568762118688112,0.5303398401818216,62,33,a1a5,False,0.5606977189803599,0.5504562746820834,66,55,a1a5,False,0.5606977189803599,0.5504562746820834,66,55
1r3k2/5pp1/2qp3r/1p2b2p/7P/3BR3/PP2QPP1/4RK2 w - - 0 1,Re4,e3e4,0.5513882967228996,0.5376698043044984,56,41,b2b4,False,0.5644112347097298,0.5767131009559461,70,84,b2b4,False,0.5644112347097298,0.5767131009559461,70,84
r2q1rk1/1b1nbppp/pp1ppn2/8/P1PNP3/2N1BP2/1P2B1PP/R2Q1RK1 w - - 0 1,a5,a4a5,0.5132196998865612,0.5275875538925041,14,30,g1h1,False,0.5460321167032429,0.5376698043044984,50,41,d4c2,False,0.5274675932154202,0.5513672504375507,29,56
r1bq1rk1/ppp3bp/3p1np1/3PpnB1/2P1N3/5P2/PP1QN1PP/2KR1B1R b - - 0 1,Nxe4,f6e4,0.45206207490769,0.5275875538925041,-52,30,f6e4,True,0.45206207490769,0.5275875538925041,-52,30,f6e4,True,0.45206207490769,0.5275875538925041,-52,30
r4rk1/4bppp/pqP5/1b1p4/1p2P3/1B3P2/PP3RPP/R1B1Q1K1 w - - 0 1,Bxd5,b3d5,0.505680353921739,0.5622703840425896,6,68,c1e3,False,0.5283648363524753,0.48895555679024805,30,-12,b3d5,True,0.505680353921739,0.5622703840425896,6,68
1r1r2k1/2qnbppp/2bp1n2/pp2p3/1P2P3/P1N1BP2/N1P1BQPP/R2R3K b - - 0 1,a4,a5a4,0.41294570605000414,0.44408315815517135,-95,-61,a5a4,True,0.41294570605000414,0.44408315815517135,-95,-61,a5a4,True,0.41294570605000414,0.44408315815517135,-95,-61
1r3bk1/r2q1pp1/2np3p/1p2p3/4P3/2PQNN1P/1P3PP1/R2R2K1 w - - 0 1,b4,b2b4,0.5946643809805333,0.6156928792462818,104,128,a1a7,False,0.599749420099049,0.5812008926446736,109,89,b2b4,True,0.5946643809805333,0.6156928792462818,104,128
r1b1k2r/5pp1/pq1ppb1p/1pN5/2B1PP2/2N5/PPPQ2PP/1K1RR3 b kq - 0 1,dxc5,d6c5,0.45128647392965016,0.48987566402915633,-53,-11,d6c5,True,0.45128647392965016,0.48987566402915633,-53,-11,d6c5,True,0.45128647392965016,0.48987566402915633,-53,-11
r3k2r/3b1pb1/pqnpp2p/8/5PP1/1Pp2N1P/P1P1Q1B1/R1B1K2R b KQkq - 0 1,Nb4,c6b4,0.5211640443709702,0.5812008926446736,23,89,d6d5,False,0.5481642172329175,0.5239152574834706,52,26,c6b4,True,0.5211640443709702,0.5812008926446736,23,89
r4b1n/1p1n1kp1/q1p1p3/p2pPp2/P2P1P2/1N1NB1P1/1PP1Q3/R5K1 b - - 0 1,Ng6,h8g6,0.3065537135562744,0.38605107056395144,-221,-126,f8e7,False,0.35340911320277935,0.3534608279851336,-164,-164,h8g6,True,0.3065537135562744,0.38605107056395144,-221,-126
r1bq1rk1/p2nbppp/1p1p1n2/2pPp3/P1B1P3/2N2N2/1PP2PPP/R1BQR1K1 w - - 0 1,a5,a4a5,0.5940642493658195,0.6060654870564154,103,117,c4b5,False,0.6130604591432764,0.607822300927273,124,119,c4b5,False,0.6130604591432764,0.607822300927273,124,119
2r1r3/1p3kpp/pBb1p3/5p2/2P1n3/8/PP2BPPP/R1R3K1 w - - 0 1,a4,a2a4,0.5705278785934887,0.6165637432224795,77,129,a2a4,True,0.5705278785934887,0.6165637432224795,77,129,a2a4,True,0.5705278785934887,0.6165637432224795,77,129
r4r1k/3qb1pp/p1nppn2/2p5/P3P3/2PQ1NN1/5PPP/R1B1R1K1 w - - 0 1,h3,h2h3,0.5433908171408166,0.5695065266470701,47,76,h2h3,True,0.5433908171408166,0.5695065266470701,47,76,h2h3,True,0.5433908171408166,0.5695065266470701,47,76
2b3k1/1pp4p/r2p1qp1/p2Pp3/4Pr2/3R1P2/PPP3QP/2K3NR b - - 0 1,Bg4,c8g4,0.3026315766308878,0.5531881623684916,-226,58,f6h4,False,0.5255567670077528,0.5413288883579234,27,45,b7b5,False,0.5146154807928776,0.5820968656397246,15,90
rn2k1nr/pp2ppbp/2pp2p1/q7/2PP2bB/2N1PN2/PP3PPP/R2QKB1R b KQkq - 0 1,Nh6,g8h6,0.4743174492640432,0.49079583987119135,-27,-10,g8h6,True,0.4743174492640432,0.49079583987119135,-27,-10,c6c5,False,0.4633104578364763,0.5082839219143761,-39,9
r2qr1k1/pppb1pbp/3p1np1/4n3/2PN4/1PN1PB1P/PB3PP1/R2Q1RK1 b - - 0 1,c5,c7c5,0.48340969612696405,0.597241050790976,-18,107,e5f3,False,0.5082103000509317,0.5138042910293155,8,15,c7c5,True,0.48340969612696405,0.597241050790976,-18,107
r2qr1k1/1b3pbp/pp3np1/3p4/P7/2NBPQ1P/1P3PP1/R2RB1K1 b - - 0 1,Qb8,d8b8,0.5132763336056725,0.5981264356862743,14,108,d8e7,False,0.528776534038764,0.5477213400816676,31,52,d8b8,True,0.5132763336056725,0.5981264356862743,14,108
r2qr1k1/2pn1pbp/b3p1p1/p1PpPn2/1p1P1P2/4B1P1/PP1QNNBP/2RR3K w - - 0 1,Ng1,e2g1,0.5982874649212901,0.603425129353426,108,114,g3g4,False,0.6018647563236117,0.613075853553636,112,125,g2f1,False,0.5703928929223208,0.6260928550975975,76,140
1q3rk1/5ppp/3P4/Q7/1p6/6P1/b4PBP/2R3K1 b - - 0 1,Be6,a2e6,0.5369226668353672,0.49907948104001076,40,-1,b4b3,False,0.5512313119931458,0.3808281678856246,55,-132,a2e6,True,0.5369226668353672,0.49907948104001076,40,-1
3r4/pR1r1ppk/2pBpn1p/P1P4P/3q4/5QP1/5PK1/1R6 w - - 0 1,Be7,d6e7,0.5364723492777967,0.6897629617356684,39,217,a5a6,False,0.5677699794621126,0.5486333135073832,74,53,d6e7,True,0.5364723492777967,0.6897629617356684,39,217
r4rk1/p3qnbp/1pp1b1p1/4p3/1P2Pp2/3P1N1P/1QPB1PP1/RN3RK1 b - - 0 1,Ng5,f7g5,0.591741145938924,0.6490594228774123,100,167,g6g5,False,0.6313405753400966,0.6252304785769166,146,139,f7g5,True,0.591741145938924,0.6490594228774123,100,167
r3k2r/5ppp/p1pq1n2/1p2p3/1PPbP3/3B4/P2BQPPP/2R2RK1 w kq - 0 1,Bc2,d3c2,0.5260366387589488,0.5559168418448287,28,61,f1d1,False,0.533751556145863,0.5266697440308632,36,29,d3c2,True,0.5260366387589488,0.5559168418448287,28,61
6k1/pp2q2p/2p3p1/3r1b2/4p3/2B1P1b1/PPQ2PPP/3R2K1 w - - 0 1,fxg3,f2g3,0.5583961673736417,0.5376698043044984,63,41,h2g3,False,0.5605153250548207,0.5211593152406621,66,23,d1d5,False,0.542487866929174,0.5604570759825421,46,66
r1b2rk1/pp1n1pbp/1q4p1/3p4/3P4/1N1B1N2/PPQ2PPP/R4RK1 b - - 0 1,Nb8,d7b8,0.5641746582788811,0.5649872147270768,70,71,d7b8,True,0.5641746582788811,0.5649872147270768,70,71,a7a5,False,0.5561736527254925,0.5713110574149894,61,78
6r1/1p1nkprp/p1npp3/8/1PP1PP2/P1N2K2/3R3P/1B1R4 b - - 0 1,Nde5+,d7e5,0.5437668010517269,0.736392171900456,47,279,d7e5,True,0.5437668010517269,0.736392171900456,47,279,d7e5,True,0.5437668010517269,0.736392171900456,47,279
2bq1r1k/1p3pbp/r7/p1Ppp1P1/8/1NP3Q1/PP1B2PP/4RRK1 w - - 0 1,Rxe5,e1e5,0.6693449274106328,0.6183032245766588,191,131,e1e5,True,0.6693449274106328,0.6183032245766588,191,131,b3c1,False,0.5851919832559345,0.6465391720148663,93,164
5r2/ppr1q1kp/3p1p2/4pPpn/2PpP3/1P1P1NP1/P2Q3P/2R2RK1 w - - 0 1,Ne1,f3e1,0.5852244671363859,0.6104522820914586,93,122,d2d1,False,0.5974516066504505,0.6095763271311208,107,121,a2a4,False,0.587765146287436,0.6165637432224795,96,129
5k1r/R4p1p/1p1r1np1/2p5/3n4/2N2BP1/PP3PKP/3R4 w - - 0 1,Be2,f3e2,0.5754932696715628,0.5229967635676993,82,25,f3e2,True,0.5754932696715628,0.5229967635676993,82,25,c3e2,False,0.5577688577086368,0.5257517538936253,63,28
r1b2rk1/1p2bppp/p2ppn2/q7/3QPP2/2N1B3/PPP1B1PP/2KR3R w - - 0 1,Qb6,d4b6,0.5710781200666496,0.545896437602999,77,50,c1b1,False,0.5742110496528771,0.5847815132358991,81,93,c1b1,False,0.5742110496528771,0.5847815132358991,81,93
r1q1r1k1/1b1n1pbp/p1p1n1p1/BpP1p3/P3P3/1N1N2PP/1PQ2PB1/R2R2K1 w - - 0 1,h4,h3h4,0.6245886494815234,0.6174338599757672,138,130,h3h4,True,0.6245886494815234,0.6174338599757672,138,130,g1h1,False,0.5928207752730483,0.6200396776969423,102,133
r3r1k1/1p2pp1p/3p2p1/p1nPbq1P/2P5/1P2BB2/P3QPP1/1R1R2K1 w - - 0 1,g4,g2g4,0.5779814432574907,0.6406270050754315,85,157,g2g3,False,0.588444629721782,0.607822300927273,97,119,g2g4,True,0.5779814432574907,0.6406270050754315,85,157
